"product_id","product_variant_name","pmi_product_family","pmi_product_category","brand_tier","pack_size","nicotine_format"
"OFF-AP-10002457","CIG-VAR-520196","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002472","CIG-VAR-331928","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10002476","CIG-VAR-697109","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002495","CIG-VAR-929584","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002497","CIG-VAR-205184","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002499","CIG-VAR-086101","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002518","CIG-VAR-525166","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10002531","CIG-VAR-253129","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002534","CIG-VAR-259259","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10002536","CIG-VAR-622831","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002537","CIG-VAR-752069","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10002552","CIG-VAR-127108","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002568","CIG-VAR-990252","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10002573","CIG-VAR-169199","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002577","CIG-VAR-462819","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10002578","CIG-VAR-950306","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002608","CIG-VAR-118633","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10002625","CIG-VAR-328076","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10002629","CIG-VAR-583728","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10002651","CIG-VAR-111104","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10002670","CIG-VAR-501449","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10002675","CIG-VAR-845977","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002681","CIG-VAR-328170","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10002684","CIG-VAR-476210","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10002697","CIG-VAR-097523","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10002698","CIG-VAR-293170","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002709","CIG-VAR-992393","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10002734","CIG-VAR-591527","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10002735","CIG-VAR-044131","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002753","CIG-VAR-389817","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10002764","CIG-VAR-206027","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002765","CIG-VAR-862062","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10002793","CIG-VAR-559210","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002794","CIG-VAR-659772","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10002822","CIG-VAR-707034","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10002867","CIG-VAR-152731","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002872","CIG-VAR-171570","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10002882","CIG-VAR-107561","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10002892","CIG-VAR-401927","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10002899","CIG-VAR-939129","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10002904","CIG-VAR-810386","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002906","CIG-VAR-294304","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002932","CIG-VAR-262196","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10002933","CIG-VAR-449689","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10002938","CIG-VAR-552635","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10002941","CIG-VAR-138618","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10002945","CIG-VAR-537151","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10002960","CIG-VAR-634411","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10002963","CIG-VAR-586528","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10002998","CIG-VAR-252680","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003007","CIG-VAR-615739","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003021","CIG-VAR-232235","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003032","CIG-VAR-950545","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003040","CIG-VAR-961729","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003043","CIG-VAR-478397","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003057","CIG-VAR-513753","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003079","CIG-VAR-381388","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003099","CIG-VAR-465833","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003135","CIG-VAR-190855","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003177","CIG-VAR-182506","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003182","CIG-VAR-281366","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003184","CIG-VAR-491329","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10003210","CIG-VAR-550700","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003217","CIG-VAR-124791","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003221","CIG-VAR-736507","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10003236","CIG-VAR-805574","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003240","CIG-VAR-376433","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003259","CIG-VAR-018857","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003266","CIG-VAR-040361","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003275","CIG-VAR-730408","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10003278","CIG-VAR-124184","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003281","CIG-VAR-851523","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003287","CIG-VAR-218535","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10003298","CIG-VAR-527080","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003304","CIG-VAR-685258","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003308","CIG-VAR-308023","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003318","CIG-VAR-761594","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003334","CIG-VAR-928081","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003354","CIG-VAR-351179","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003363","CIG-VAR-357970","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003380","CIG-VAR-874364","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003382","CIG-VAR-110888","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003400","CIG-VAR-251258","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003431","CIG-VAR-319354","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003442","CIG-VAR-792784","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003473","CIG-VAR-245153","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003477","CIG-VAR-809819","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003491","CIG-VAR-026570","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003497","CIG-VAR-776996","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003500","CIG-VAR-330780","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10003511","CIG-VAR-960751","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003524","CIG-VAR-371597","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003538","CIG-VAR-786704","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003558","CIG-VAR-318789","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003559","CIG-VAR-248501","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003561","CIG-VAR-691382","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003562","CIG-VAR-803200","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003568","CIG-VAR-359196","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10003577","CIG-VAR-335972","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003588","CIG-VAR-526046","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003590","CIG-VAR-412871","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003598","CIG-VAR-471315","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003610","CIG-VAR-477194","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003615","CIG-VAR-332314","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003618","CIG-VAR-317688","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10003621","CIG-VAR-945672","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003622","CIG-VAR-983841","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003625","CIG-VAR-890044","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003702","CIG-VAR-023617","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003717","CIG-VAR-921791","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003758","CIG-VAR-247014","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003774","CIG-VAR-997206","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10003779","CIG-VAR-325631","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10003794","CIG-VAR-025149","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10003795","CIG-VAR-248085","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10003800","CIG-VAR-317279","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10003834","CIG-VAR-350839","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10003842","CIG-VAR-114370","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003849","CIG-VAR-662475","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003850","CIG-VAR-783816","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10003860","CIG-VAR-853918","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10003866","CIG-VAR-543560","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003884","CIG-VAR-176407","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10003909","CIG-VAR-323723","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003912","CIG-VAR-735951","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003914","CIG-VAR-853494","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10003917","CIG-VAR-970391","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10003945","CIG-VAR-027006","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10003956","CIG-VAR-450436","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10003963","CIG-VAR-260228","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10003965","CIG-VAR-982953","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003971","CIG-VAR-239784","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10003972","CIG-VAR-316249","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10003979","CIG-VAR-338950","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004031","CIG-VAR-309399","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004036","CIG-VAR-042311","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10004041","CIG-VAR-216243","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004052","CIG-VAR-906254","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10004063","CIG-VAR-342759","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10004113","CIG-VAR-009494","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10004136","CIG-VAR-394806","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004140","CIG-VAR-101661","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10004168","CIG-VAR-689144","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10004183","CIG-VAR-649696","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004186","CIG-VAR-416319","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004191","CIG-VAR-762034","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004201","CIG-VAR-116422","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004220","CIG-VAR-556376","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10004226","CIG-VAR-199546","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004227","CIG-VAR-882652","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004233","CIG-VAR-116230","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004245","CIG-VAR-384862","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004246","CIG-VAR-218142","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10004248","CIG-VAR-799437","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10004249","CIG-VAR-576132","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004274","CIG-VAR-769061","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10004293","CIG-VAR-471649","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004295","CIG-VAR-521565","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10004305","CIG-VAR-812361","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004336","CIG-VAR-143482","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004350","CIG-VAR-112810","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004372","CIG-VAR-023706","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004415","CIG-VAR-548512","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10004425","CIG-VAR-463665","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004453","CIG-VAR-050620","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004464","CIG-VAR-999745","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004466","CIG-VAR-007485","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10004487","CIG-VAR-334841","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10004494","CIG-VAR-632848","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004499","CIG-VAR-046179","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004511","CIG-VAR-172319","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-AP-10004512","CIG-VAR-384235","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10004515","CIG-VAR-633815","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10004527","CIG-VAR-127424","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10004532","CIG-VAR-201979","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004540","CIG-VAR-153734","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10004569","CIG-VAR-687510","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004571","CIG-VAR-516322","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-AP-10004572","CIG-VAR-550338","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10004627","CIG-VAR-943819","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004646","CIG-VAR-850765","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004655","CIG-VAR-520000","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-AP-10004665","CIG-VAR-594341","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-AP-10004698","CIG-VAR-655416","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004708","CIG-VAR-393505","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-AP-10004711","CIG-VAR-611055","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-AP-10004749","CIG-VAR-996274","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-AP-10004755","CIG-VAR-216627","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-AP-10004756","CIG-VAR-272411","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-AP-10004785","CIG-VAR-437024","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10004821","CIG-VAR-468297","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-AP-10004825","CIG-VAR-275274","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-AP-10004841","CIG-VAR-254420","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-AP-10004859","CIG-VAR-748656","Cigarettes","Combustible","Premium","20-pack","Combustible"
