operating_country,channel_name,pmi_product_family,brand_tier,weeks,corr_price_volume,corr_price_netrev
Paraguay,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Paraguay,Key Accounts,Oral Nicotine,Value,1,NA,NA
Paraguay,Retail,Cigarettes,Core,1,NA,NA
Paraguay,Retail,Cigarettes,Premium,1,NA,NA
Paraguay,Retail,Cigarettes,Value,1,NA,NA
Paraguay,Retail,Heated Tobacco,Premium,1,NA,NA
Paraguay,Retail,Heated Tobacco,Value,1,NA,NA
Paraguay,Retail,Oral Nicotine,Core,1,NA,NA
Peru,E-Commerce,Cigarettes,Core,3,NA,NA
Peru,E-Commerce,Cigarettes,Premium,3,NA,NA
Peru,E-Commerce,Cigarettes,Value,7,NA,NA
Peru,E-Commerce,Heated Tobacco,Core,2,NA,NA
Peru,E-Commerce,Oral Nicotine,Core,4,NA,NA
Peru,E-Commerce,Oral Nicotine,Premium,4,NA,NA
Peru,E-Commerce,Oral Nicotine,Value,1,NA,NA
Peru,Key Accounts,Cigarettes,Core,4,NA,NA
Peru,Key Accounts,Cigarettes,Premium,9,NA,NA
Peru,Key Accounts,Cigarettes,Value,7,NA,NA
Peru,Key Accounts,Heated Tobacco,Core,4,NA,NA
Peru,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Peru,Key Accounts,Heated Tobacco,Value,2,NA,NA
Peru,Key Accounts,Oral Nicotine,Core,2,NA,NA
Peru,Key Accounts,Oral Nicotine,Premium,4,NA,NA
Peru,Key Accounts,Oral Nicotine,Value,5,NA,NA
Peru,Retail,Heated Tobacco,Core,5,NA,NA
Peru,Retail,Heated Tobacco,Premium,4,NA,NA
Peru,Retail,Heated Tobacco,Value,5,NA,NA
Peru,Retail,Oral Nicotine,Core,6,NA,NA
Peru,Retail,Oral Nicotine,Premium,9,NA,NA
Peru,Retail,Oral Nicotine,Value,3,NA,NA
Philippines,E-Commerce,Heated Tobacco,Core,9,NA,NA
Philippines,E-Commerce,Heated Tobacco,Premium,8,NA,NA
Philippines,E-Commerce,Heated Tobacco,Value,8,NA,NA
Philippines,Key Accounts,Heated Tobacco,Core,7,NA,NA
Philippines,Key Accounts,Heated Tobacco,Premium,9,NA,NA
Poland,E-Commerce,Cigarettes,Core,9,NA,NA
Poland,E-Commerce,Cigarettes,Premium,3,NA,NA
Poland,E-Commerce,Heated Tobacco,Core,5,NA,NA
Poland,E-Commerce,Heated Tobacco,Premium,3,NA,NA
Poland,E-Commerce,Heated Tobacco,Value,5,NA,NA
Poland,E-Commerce,Oral Nicotine,Core,4,NA,NA
Poland,E-Commerce,Oral Nicotine,Premium,4,NA,NA
Poland,E-Commerce,Oral Nicotine,Value,2,NA,NA
Poland,Key Accounts,Heated Tobacco,Core,4,NA,NA
Poland,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Poland,Key Accounts,Heated Tobacco,Value,6,NA,NA
Poland,Key Accounts,Oral Nicotine,Core,3,NA,NA
Poland,Key Accounts,Oral Nicotine,Premium,3,NA,NA
Poland,Key Accounts,Oral Nicotine,Value,5,NA,NA
Poland,Retail,Heated Tobacco,Core,6,NA,NA
Poland,Retail,Heated Tobacco,Premium,9,NA,NA
Poland,Retail,Heated Tobacco,Value,7,NA,NA
Poland,Retail,Oral Nicotine,Core,7,NA,NA
Poland,Retail,Oral Nicotine,Premium,8,NA,NA
Poland,Retail,Oral Nicotine,Value,5,NA,NA
Portugal,E-Commerce,Cigarettes,Premium,1,NA,NA
Portugal,Key Accounts,Cigarettes,Core,2,NA,NA
Portugal,Key Accounts,Cigarettes,Premium,3,NA,NA
Portugal,Key Accounts,Cigarettes,Value,6,NA,NA
Portugal,Key Accounts,Heated Tobacco,Core,2,NA,NA
Portugal,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Portugal,Key Accounts,Heated Tobacco,Value,2,NA,NA
Portugal,Key Accounts,Oral Nicotine,Core,1,NA,NA
Portugal,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Portugal,Key Accounts,Oral Nicotine,Value,2,NA,NA
Portugal,Retail,Cigarettes,Core,7,NA,NA
Portugal,Retail,Cigarettes,Premium,7,NA,NA
Portugal,Retail,Cigarettes,Value,8,NA,NA
Portugal,Retail,Heated Tobacco,Core,5,NA,NA
Portugal,Retail,Heated Tobacco,Premium,2,NA,NA
Portugal,Retail,Heated Tobacco,Value,1,NA,NA
Portugal,Retail,Oral Nicotine,Premium,2,NA,NA
Portugal,Retail,Oral Nicotine,Value,2,NA,NA
Qatar,E-Commerce,Cigarettes,Core,1,NA,NA
Qatar,E-Commerce,Cigarettes,Value,1,NA,NA
Qatar,Key Accounts,Cigarettes,Core,1,NA,NA
Qatar,Key Accounts,Heated Tobacco,Value,1,NA,NA
Qatar,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Qatar,Key Accounts,Oral Nicotine,Value,1,NA,NA
Qatar,Retail,Cigarettes,Core,1,NA,NA
Qatar,Retail,Cigarettes,Premium,2,NA,NA
Qatar,Retail,Cigarettes,Value,3,NA,NA
Qatar,Retail,Heated Tobacco,Core,1,NA,NA
Qatar,Retail,Heated Tobacco,Value,1,NA,NA
Republic of the Congo,Key Accounts,Cigarettes,Value,1,NA,NA
Republic of the Congo,Key Accounts,Oral Nicotine,Core,1,NA,NA
Republic of the Congo,Retail,Cigarettes,Premium,1,NA,NA
Republic of the Congo,Retail,Oral Nicotine,Core,1,NA,NA
Republic of the Congo,Retail,Oral Nicotine,Value,1,NA,NA
Romania,E-Commerce,Cigarettes,Core,5,NA,NA
Romania,E-Commerce,Cigarettes,Premium,7,NA,NA
Romania,E-Commerce,Cigarettes,Value,5,NA,NA
Romania,E-Commerce,Heated Tobacco,Core,2,NA,NA
Romania,E-Commerce,Heated Tobacco,Premium,2,NA,NA
Romania,E-Commerce,Oral Nicotine,Core,1,NA,NA
Romania,E-Commerce,Oral Nicotine,Premium,4,NA,NA
Romania,E-Commerce,Oral Nicotine,Value,2,NA,NA
Romania,Key Accounts,Cigarettes,Premium,8,NA,NA
Romania,Key Accounts,Heated Tobacco,Core,3,NA,NA
Romania,Key Accounts,Heated Tobacco,Premium,3,NA,NA
Romania,Key Accounts,Heated Tobacco,Value,2,NA,NA
Romania,Key Accounts,Oral Nicotine,Core,3,NA,NA
Romania,Key Accounts,Oral Nicotine,Premium,5,NA,NA
Romania,Key Accounts,Oral Nicotine,Value,3,NA,NA
Romania,Retail,Heated Tobacco,Core,4,NA,NA
Romania,Retail,Heated Tobacco,Value,5,NA,NA
Romania,Retail,Oral Nicotine,Premium,4,NA,NA
Romania,Retail,Oral Nicotine,Value,8,NA,NA
Russia,E-Commerce,Heated Tobacco,Core,6,NA,NA
Russia,E-Commerce,Heated Tobacco,Premium,3,NA,NA
Russia,E-Commerce,Heated Tobacco,Value,1,NA,NA
Russia,E-Commerce,Oral Nicotine,Core,2,NA,NA
Russia,E-Commerce,Oral Nicotine,Premium,3,NA,NA
Russia,E-Commerce,Oral Nicotine,Value,4,NA,NA
Russia,Key Accounts,Heated Tobacco,Premium,9,NA,NA
Russia,Key Accounts,Heated Tobacco,Value,3,NA,NA
Russia,Key Accounts,Oral Nicotine,Premium,7,NA,NA
Russia,Key Accounts,Oral Nicotine,Value,7,NA,NA
Russia,Retail,Heated Tobacco,Value,9,NA,NA
Russia,Retail,Oral Nicotine,Core,6,NA,NA
Russia,Retail,Oral Nicotine,Premium,6,NA,NA
Russia,Retail,Oral Nicotine,Value,8,NA,NA
Rwanda,E-Commerce,Cigarettes,Core,1,NA,NA
Rwanda,E-Commerce,Cigarettes,Premium,1,NA,NA
Rwanda,Key Accounts,Cigarettes,Core,4,NA,NA
Rwanda,Key Accounts,Cigarettes,Premium,3,NA,NA
Rwanda,Key Accounts,Heated Tobacco,Core,2,NA,NA
Rwanda,Key Accounts,Heated Tobacco,Premium,2,NA,NA
Rwanda,Key Accounts,Oral Nicotine,Core,2,NA,NA
Rwanda,Retail,Cigarettes,Core,3,NA,NA
Rwanda,Retail,Cigarettes,Premium,1,NA,NA
Rwanda,Retail,Cigarettes,Value,4,NA,NA
Rwanda,Retail,Heated Tobacco,Core,1,NA,NA
Rwanda,Retail,Heated Tobacco,Premium,3,NA,NA
Rwanda,Retail,Heated Tobacco,Value,1,NA,NA
Rwanda,Retail,Oral Nicotine,Core,1,NA,NA
Rwanda,Retail,Oral Nicotine,Premium,1,NA,NA
Rwanda,Retail,Oral Nicotine,Value,1,NA,NA
Saudi Arabia,E-Commerce,Cigarettes,Value,9,NA,NA
Saudi Arabia,E-Commerce,Heated Tobacco,Core,4,NA,NA
Saudi Arabia,E-Commerce,Heated Tobacco,Premium,2,NA,NA
Saudi Arabia,E-Commerce,Heated Tobacco,Value,2,NA,NA
Saudi Arabia,E-Commerce,Oral Nicotine,Core,4,NA,NA
Saudi Arabia,E-Commerce,Oral Nicotine,Premium,3,NA,NA
Saudi Arabia,E-Commerce,Oral Nicotine,Value,7,NA,NA
Saudi Arabia,Key Accounts,Heated Tobacco,Core,9,NA,NA
Saudi Arabia,Key Accounts,Heated Tobacco,Premium,9,NA,NA
Saudi Arabia,Key Accounts,Heated Tobacco,Value,4,NA,NA
Saudi Arabia,Key Accounts,Oral Nicotine,Core,6,NA,NA
Saudi Arabia,Key Accounts,Oral Nicotine,Premium,5,NA,NA
Saudi Arabia,Key Accounts,Oral Nicotine,Value,2,NA,NA
Saudi Arabia,Retail,Heated Tobacco,Core,8,NA,NA
Saudi Arabia,Retail,Oral Nicotine,Core,9,NA,NA
Saudi Arabia,Retail,Oral Nicotine,Premium,6,NA,NA
Saudi Arabia,Retail,Oral Nicotine,Value,8,NA,NA
Senegal,E-Commerce,Cigarettes,Core,2,NA,NA
Senegal,E-Commerce,Cigarettes,Premium,2,NA,NA
Senegal,E-Commerce,Cigarettes,Value,4,NA,NA
Senegal,E-Commerce,Heated Tobacco,Value,1,NA,NA
Senegal,E-Commerce,Oral Nicotine,Premium,1,NA,NA
Senegal,Key Accounts,Cigarettes,Core,6,NA,NA
Senegal,Key Accounts,Cigarettes,Premium,5,NA,NA
Senegal,Key Accounts,Cigarettes,Value,3,NA,NA
Senegal,Key Accounts,Heated Tobacco,Core,1,NA,NA
Senegal,Key Accounts,Heated Tobacco,Premium,3,NA,NA
Senegal,Key Accounts,Heated Tobacco,Value,2,NA,NA
Senegal,Key Accounts,Oral Nicotine,Core,2,NA,NA
Senegal,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Senegal,Key Accounts,Oral Nicotine,Value,1,NA,NA
Senegal,Retail,Cigarettes,Core,9,NA,NA
Senegal,Retail,Heated Tobacco,Core,5,NA,NA
Senegal,Retail,Heated Tobacco,Premium,5,NA,NA
Senegal,Retail,Heated Tobacco,Value,9,NA,NA
Senegal,Retail,Oral Nicotine,Core,2,NA,NA
Senegal,Retail,Oral Nicotine,Premium,4,NA,NA
Senegal,Retail,Oral Nicotine,Value,3,NA,NA
Sierra Leone,E-Commerce,Cigarettes,Core,1,NA,NA
Sierra Leone,E-Commerce,Cigarettes,Premium,1,NA,NA
Sierra Leone,E-Commerce,Cigarettes,Value,1,NA,NA
Sierra Leone,E-Commerce,Heated Tobacco,Premium,1,NA,NA
Sierra Leone,Key Accounts,Cigarettes,Premium,1,NA,NA
Sierra Leone,Key Accounts,Cigarettes,Value,1,NA,NA
Sierra Leone,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Sierra Leone,Retail,Cigarettes,Core,1,NA,NA
Sierra Leone,Retail,Cigarettes,Premium,1,NA,NA
Sierra Leone,Retail,Heated Tobacco,Core,1,NA,NA
Sierra Leone,Retail,Heated Tobacco,Premium,1,NA,NA
Sierra Leone,Retail,Oral Nicotine,Premium,1,NA,NA
Singapore,E-Commerce,Cigarettes,Core,4,NA,NA
Singapore,E-Commerce,Cigarettes,Premium,5,NA,NA
Singapore,E-Commerce,Cigarettes,Value,5,NA,NA
Singapore,E-Commerce,Heated Tobacco,Core,1,NA,NA
Singapore,E-Commerce,Heated Tobacco,Premium,1,NA,NA
Singapore,E-Commerce,Heated Tobacco,Value,1,NA,NA
Singapore,E-Commerce,Oral Nicotine,Core,1,NA,NA
Singapore,E-Commerce,Oral Nicotine,Premium,1,NA,NA
Singapore,Key Accounts,Cigarettes,Core,5,NA,NA
Singapore,Key Accounts,Cigarettes,Premium,6,NA,NA
Singapore,Key Accounts,Cigarettes,Value,7,NA,NA
Singapore,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Singapore,Key Accounts,Oral Nicotine,Core,3,NA,NA
Singapore,Key Accounts,Oral Nicotine,Premium,2,NA,NA
Singapore,Key Accounts,Oral Nicotine,Value,1,NA,NA
Singapore,Retail,Heated Tobacco,Core,7,NA,NA
Singapore,Retail,Heated Tobacco,Premium,9,NA,NA
Singapore,Retail,Heated Tobacco,Value,6,NA,NA
Singapore,Retail,Oral Nicotine,Core,7,NA,NA
Singapore,Retail,Oral Nicotine,Premium,2,NA,NA
Singapore,Retail,Oral Nicotine,Value,3,NA,NA
Slovakia,Key Accounts,Cigarettes,Core,1,NA,NA
Slovakia,Key Accounts,Cigarettes,Premium,1,NA,NA
Slovakia,Retail,Cigarettes,Core,2,NA,NA
Slovakia,Retail,Cigarettes,Value,2,NA,NA
Slovakia,Retail,Oral Nicotine,Core,1,NA,NA
Slovenia,Key Accounts,Cigarettes,Value,1,NA,NA
Slovenia,Retail,Cigarettes,Value,1,NA,NA
Slovenia,Retail,Oral Nicotine,Premium,1,NA,NA
Somalia,E-Commerce,Cigarettes,Core,5,NA,NA
Somalia,E-Commerce,Cigarettes,Premium,3,NA,NA
Somalia,E-Commerce,Cigarettes,Value,3,NA,NA
Somalia,E-Commerce,Heated Tobacco,Value,1,NA,NA
Somalia,Key Accounts,Cigarettes,Core,2,NA,NA
Somalia,Key Accounts,Cigarettes,Premium,2,NA,NA
Somalia,Key Accounts,Cigarettes,Value,3,NA,NA
Somalia,Key Accounts,Heated Tobacco,Core,1,NA,NA
Somalia,Key Accounts,Oral Nicotine,Core,1,NA,NA
Somalia,Retail,Cigarettes,Core,6,NA,NA
Somalia,Retail,Cigarettes,Premium,4,NA,NA
Somalia,Retail,Cigarettes,Value,4,NA,NA
Somalia,Retail,Heated Tobacco,Core,1,NA,NA
Somalia,Retail,Heated Tobacco,Premium,1,NA,NA
Somalia,Retail,Heated Tobacco,Value,2,NA,NA
Somalia,Retail,Oral Nicotine,Core,3,NA,NA
Somalia,Retail,Oral Nicotine,Premium,2,NA,NA
Somalia,Retail,Oral Nicotine,Value,2,NA,NA
South Africa,E-Commerce,Heated Tobacco,Core,8,NA,NA
South Africa,E-Commerce,Heated Tobacco,Premium,8,NA,NA
South Africa,E-Commerce,Heated Tobacco,Value,4,NA,NA
South Africa,E-Commerce,Oral Nicotine,Core,6,NA,NA
South Africa,E-Commerce,Oral Nicotine,Premium,5,NA,NA
South Africa,E-Commerce,Oral Nicotine,Value,3,NA,NA
South Africa,Key Accounts,Heated Tobacco,Premium,9,NA,NA
South Africa,Key Accounts,Oral Nicotine,Premium,7,NA,NA
South Africa,Key Accounts,Oral Nicotine,Value,7,NA,NA
South Africa,Retail,Oral Nicotine,Premium,8,NA,NA
South Korea,E-Commerce,Cigarettes,Core,7,NA,NA
South Korea,E-Commerce,Cigarettes,Premium,6,NA,NA
South Korea,E-Commerce,Cigarettes,Value,7,NA,NA
South Korea,E-Commerce,Heated Tobacco,Core,1,NA,NA
South Korea,E-Commerce,Heated Tobacco,Premium,1,NA,NA
South Korea,E-Commerce,Heated Tobacco,Value,7,NA,NA
South Korea,E-Commerce,Oral Nicotine,Core,4,NA,NA
South Korea,E-Commerce,Oral Nicotine,Premium,5,NA,NA
South Korea,E-Commerce,Oral Nicotine,Value,3,NA,NA
South Korea,Key Accounts,Cigarettes,Core,6,NA,NA
South Korea,Key Accounts,Cigarettes,Premium,7,NA,NA
South Korea,Key Accounts,Cigarettes,Value,5,NA,NA
South Korea,Key Accounts,Heated Tobacco,Core,2,NA,NA
South Korea,Key Accounts,Heated Tobacco,Premium,1,NA,NA
South Korea,Key Accounts,Heated Tobacco,Value,3,NA,NA
South Korea,Key Accounts,Oral Nicotine,Core,1,NA,NA
South Korea,Key Accounts,Oral Nicotine,Premium,1,NA,NA
South Korea,Key Accounts,Oral Nicotine,Value,2,NA,NA
South Korea,Retail,Heated Tobacco,Core,4,NA,NA
South Korea,Retail,Heated Tobacco,Premium,6,NA,NA
South Korea,Retail,Heated Tobacco,Value,4,NA,NA
South Korea,Retail,Oral Nicotine,Core,9,NA,NA
South Korea,Retail,Oral Nicotine,Premium,4,NA,NA
South Korea,Retail,Oral Nicotine,Value,4,NA,NA
South Sudan,E-Commerce,Heated Tobacco,Core,1,NA,NA
South Sudan,Key Accounts,Heated Tobacco,Core,1,NA,NA
Spain,E-Commerce,Heated Tobacco,Core,7,NA,NA
Spain,E-Commerce,Heated Tobacco,Premium,9,NA,NA
Spain,E-Commerce,Heated Tobacco,Value,4,NA,NA
Spain,E-Commerce,Oral Nicotine,Core,4,NA,NA
Spain,E-Commerce,Oral Nicotine,Value,6,NA,NA
Spain,Key Accounts,Heated Tobacco,Core,8,NA,NA
Sri Lanka,E-Commerce,Cigarettes,Premium,2,NA,NA
Sri Lanka,E-Commerce,Heated Tobacco,Core,1,NA,NA
Sri Lanka,Key Accounts,Cigarettes,Core,1,NA,NA
Sri Lanka,Key Accounts,Cigarettes,Value,1,NA,NA
Sri Lanka,Key Accounts,Oral Nicotine,Value,1,NA,NA
Sudan,E-Commerce,Cigarettes,Core,2,NA,NA
Sudan,E-Commerce,Cigarettes,Premium,2,NA,NA
Sudan,E-Commerce,Cigarettes,Value,4,NA,NA
Sudan,E-Commerce,Heated Tobacco,Premium,2,NA,NA
Sudan,E-Commerce,Heated Tobacco,Value,1,NA,NA
Sudan,E-Commerce,Oral Nicotine,Value,2,NA,NA
Sudan,Key Accounts,Cigarettes,Core,7,NA,NA
Sudan,Key Accounts,Cigarettes,Premium,2,NA,NA
Sudan,Key Accounts,Cigarettes,Value,2,NA,NA
Sudan,Key Accounts,Heated Tobacco,Core,1,NA,NA
Sudan,Key Accounts,Heated Tobacco,Value,1,NA,NA
Sudan,Key Accounts,Oral Nicotine,Premium,3,NA,NA
Sudan,Key Accounts,Oral Nicotine,Value,1,NA,NA
Sudan,Retail,Cigarettes,Core,6,NA,NA
Sudan,Retail,Cigarettes,Premium,7,NA,NA
Sudan,Retail,Heated Tobacco,Core,4,NA,NA
Sudan,Retail,Heated Tobacco,Premium,2,NA,NA
Sudan,Retail,Heated Tobacco,Value,4,NA,NA
Sudan,Retail,Oral Nicotine,Core,2,NA,NA
Sudan,Retail,Oral Nicotine,Premium,4,NA,NA
Sudan,Retail,Oral Nicotine,Value,3,NA,NA
Swaziland,E-Commerce,Heated Tobacco,Premium,1,NA,NA
Swaziland,Retail,Cigarettes,Premium,1,NA,NA
Sweden,E-Commerce,Cigarettes,Core,6,NA,NA
Sweden,E-Commerce,Cigarettes,Premium,4,NA,NA
Sweden,E-Commerce,Cigarettes,Value,8,NA,NA
Sweden,E-Commerce,Heated Tobacco,Value,2,NA,NA
Sweden,E-Commerce,Oral Nicotine,Premium,4,NA,NA
Sweden,E-Commerce,Oral Nicotine,Value,1,NA,NA
Sweden,Key Accounts,Cigarettes,Premium,9,NA,NA
Sweden,Key Accounts,Heated Tobacco,Core,4,NA,NA
Sweden,Key Accounts,Heated Tobacco,Premium,5,NA,NA
Sweden,Key Accounts,Heated Tobacco,Value,5,NA,NA
Sweden,Key Accounts,Oral Nicotine,Core,2,NA,NA
Sweden,Key Accounts,Oral Nicotine,Premium,6,NA,NA
Sweden,Key Accounts,Oral Nicotine,Value,6,NA,NA
Sweden,Retail,Heated Tobacco,Core,6,NA,NA
Sweden,Retail,Heated Tobacco,Premium,7,NA,NA
Sweden,Retail,Heated Tobacco,Value,5,NA,NA
Sweden,Retail,Oral Nicotine,Core,5,NA,NA
Sweden,Retail,Oral Nicotine,Premium,4,NA,NA
Sweden,Retail,Oral Nicotine,Value,4,NA,NA
Switzerland,E-Commerce,Cigarettes,Core,2,NA,NA
Switzerland,E-Commerce,Cigarettes,Premium,1,NA,NA
Switzerland,E-Commerce,Cigarettes,Value,2,NA,NA
Switzerland,E-Commerce,Heated Tobacco,Core,1,NA,NA
Switzerland,E-Commerce,Oral Nicotine,Value,1,NA,NA
Switzerland,Key Accounts,Cigarettes,Core,4,NA,NA
Switzerland,Key Accounts,Cigarettes,Premium,2,NA,NA
Switzerland,Key Accounts,Cigarettes,Value,4,NA,NA
Switzerland,Key Accounts,Heated Tobacco,Core,3,NA,NA
Switzerland,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Switzerland,Key Accounts,Oral Nicotine,Core,2,NA,NA
Switzerland,Key Accounts,Oral Nicotine,Value,1,NA,NA
Switzerland,Retail,Cigarettes,Core,8,NA,NA
Switzerland,Retail,Cigarettes,Premium,9,NA,NA
Switzerland,Retail,Cigarettes,Value,9,NA,NA
Switzerland,Retail,Heated Tobacco,Core,3,NA,NA
Switzerland,Retail,Heated Tobacco,Premium,3,NA,NA
Switzerland,Retail,Heated Tobacco,Value,2,NA,NA
Switzerland,Retail,Oral Nicotine,Core,3,NA,NA
Switzerland,Retail,Oral Nicotine,Premium,3,NA,NA
Switzerland,Retail,Oral Nicotine,Value,1,NA,NA
Syria,E-Commerce,Cigarettes,Core,2,NA,NA
Syria,E-Commerce,Cigarettes,Premium,2,NA,NA
Syria,E-Commerce,Cigarettes,Value,1,NA,NA
Syria,E-Commerce,Heated Tobacco,Core,1,NA,NA
Syria,E-Commerce,Heated Tobacco,Value,1,NA,NA
Syria,E-Commerce,Oral Nicotine,Premium,1,NA,NA
Syria,Key Accounts,Cigarettes,Core,1,NA,NA
Syria,Key Accounts,Cigarettes,Premium,1,NA,NA
Syria,Key Accounts,Cigarettes,Value,2,NA,NA
Syria,Key Accounts,Heated Tobacco,Core,1,NA,NA
Syria,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Syria,Key Accounts,Heated Tobacco,Value,1,NA,NA
Syria,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Syria,Retail,Cigarettes,Core,2,NA,NA
Syria,Retail,Cigarettes,Premium,2,NA,NA
Syria,Retail,Cigarettes,Value,4,NA,NA
Syria,Retail,Heated Tobacco,Core,1,NA,NA
Syria,Retail,Heated Tobacco,Value,2,NA,NA
Taiwan,Key Accounts,Cigarettes,Core,1,NA,NA
Taiwan,Key Accounts,Cigarettes,Premium,1,NA,NA
Taiwan,Key Accounts,Heated Tobacco,Value,1,NA,NA
Taiwan,Key Accounts,Oral Nicotine,Core,1,NA,NA
Taiwan,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Taiwan,Key Accounts,Oral Nicotine,Value,1,NA,NA
Taiwan,Retail,Cigarettes,Premium,1,NA,NA
Taiwan,Retail,Cigarettes,Value,2,NA,NA
Taiwan,Retail,Oral Nicotine,Core,1,NA,NA
Taiwan,Retail,Oral Nicotine,Premium,1,NA,NA
Taiwan,Retail,Oral Nicotine,Value,1,NA,NA
Tajikistan,Retail,Cigarettes,Core,1,NA,NA
Tajikistan,Retail,Cigarettes,Value,1,NA,NA
Tajikistan,Retail,Heated Tobacco,Core,1,NA,NA
Tanzania,E-Commerce,Cigarettes,Core,6,NA,NA
Tanzania,E-Commerce,Cigarettes,Premium,3,NA,NA
Tanzania,E-Commerce,Cigarettes,Value,8,NA,NA
Tanzania,E-Commerce,Heated Tobacco,Premium,2,NA,NA
Tanzania,E-Commerce,Heated Tobacco,Value,1,NA,NA
Tanzania,E-Commerce,Oral Nicotine,Core,2,NA,NA
Tanzania,E-Commerce,Oral Nicotine,Premium,1,NA,NA
Tanzania,E-Commerce,Oral Nicotine,Value,2,NA,NA
Tanzania,Key Accounts,Heated Tobacco,Core,3,NA,NA
Tanzania,Key Accounts,Heated Tobacco,Premium,1,NA,NA
Tanzania,Key Accounts,Heated Tobacco,Value,2,NA,NA
Tanzania,Key Accounts,Oral Nicotine,Core,1,NA,NA
Tanzania,Key Accounts,Oral Nicotine,Premium,1,NA,NA
Tanzania,Key Accounts,Oral Nicotine,Value,1,NA,NA
Tanzania,Retail,Cigarettes,Core,9,NA,NA
Tanzania,Retail,Heated Tobacco,Core,3,NA,NA
Tanzania,Retail,Heated Tobacco,Premium,5,NA,NA
Tanzania,Retail,Heated Tobacco,Value,7,NA,NA
Tanzania,Retail,Oral Nicotine,Core,1,NA,NA
Tanzania,Retail,Oral Nicotine,Premium,2,NA,NA
Tanzania,Retail,Oral Nicotine,Value,1,NA,NA
Thailand,E-Commerce,Cigarettes,Premium,9,NA,NA
Thailand,E-Commerce,Heated Tobacco,Core,4,NA,NA
Thailand,E-Commerce,Heated Tobacco,Premium,2,NA,NA
Thailand,E-Commerce,Heated Tobacco,Value,2,NA,NA
Thailand,E-Commerce,Oral Nicotine,Core,5,NA,NA
Thailand,E-Commerce,Oral Nicotine,Premium,5,NA,NA
Thailand,E-Commerce,Oral Nicotine,Value,2,NA,NA
Thailand,Key Accounts,Heated Tobacco,Core,3,NA,NA
Thailand,Key Accounts,Heated Tobacco,Premium,5,NA,NA
Thailand,Key Accounts,Heated Tobacco,Value,5,NA,NA
Thailand,Key Accounts,Oral Nicotine,Core,3,NA,NA
Thailand,Key Accounts,Oral Nicotine,Premium,4,NA,NA
Thailand,Key Accounts,Oral Nicotine,Value,5,NA,NA
Thailand,Retail,Heated Tobacco,Premium,9,NA,NA
Thailand,Retail,Oral Nicotine,Premium,8,NA,NA
Togo,E-Commerce,Cigarettes,Core,1,NA,NA
Togo,E-Commerce,Cigarettes,Premium,1,NA,NA
Togo,E-Commerce,Cigarettes,Value,1,NA,NA
Togo,E-Commerce,Heated Tobacco,Value,1,NA,NA
Togo,E-Commerce,Oral Nicotine,Core,1,NA,NA
Togo,E-Commerce,Oral Nicotine,Premium,1,NA,NA
Togo,E-Commerce,Oral Nicotine,Value,1,NA,NA
Togo,Key Accounts,Cigarettes,Core,4,NA,NA
Togo,Key Accounts,Cigarettes,Premium,3,NA,NA
Togo,Key Accounts,Cigarettes,Value,5,NA,NA
Togo,Key Accounts,Heated Tobacco,Core,1,NA,NA
Togo,Key Accounts,Heated Tobacco,Premium,2,NA,NA
Togo,Key Accounts,Heated Tobacco,Value,2,NA,NA
Togo,Key Accounts,Oral Nicotine,Core,2,NA,NA
Togo,Retail,Cigarettes,Core,1,NA,NA
Togo,Retail,Cigarettes,Premium,3,NA,NA
Togo,Retail,Cigarettes,Value,1,NA,NA
Togo,Retail,Heated Tobacco,Value,2,NA,NA
Togo,Retail,Oral Nicotine,Premium,1,NA,NA
Togo,Retail,Oral Nicotine,Value,2,NA,NA
Trinidad and Tobago,E-Commerce,Cigarettes,Core,2,NA,NA
Trinidad and Tobago,E-Commerce,Cigarettes,Premium,2,NA,NA
Trinidad and Tobago,E-Commerce,Cigarettes,Value,1,NA,NA
Trinidad and Tobago,E-Commerce,Heated Tobacco,Premium,1,NA,NA
Trinidad and Tobago,E-Commerce,Heated Tobacco,Value,1,NA,NA
Trinidad and Tobago,E-Commerce,Oral Nicotine,Core,1,NA,NA
Trinidad and Tobago,Key Accounts,Cigarettes,Core,2,NA,NA
Trinidad and Tobago,Key Accounts,Cigarettes,Premium,1,NA,NA
Trinidad and Tobago,Key Accounts,Cigarettes,Value,4,NA,NA
Trinidad and Tobago,Key Accounts,Heated Tobacco,Core,1,NA,NA
Trinidad and Tobago,Key Accounts,Heated Tobacco,Value,1,NA,NA
Trinidad and Tobago,Key Accounts,Oral Nicotine,Core,1,NA,NA
Trinidad and Tobago,Key Accounts,Oral Nicotine,Value,1,NA,NA
Trinidad and Tobago,Retail,Cigarettes,Core,1,NA,NA
