shipment_fact_id,date_week_id,country_id.x,region_id,product_id,wholesaler_id,channel_id,shipment_volume,sell_in_revenue,trade_incentive_pct,contribution_margin_proxy,list_price,net_invoice_price,price_change_flag,price_strategy,incentive_type,incentive_pct,incentive_amount,compliance_flag,product_variant_name,pmi_product_family,pmi_product_category,brand_tier,pack_size,nicotine_format,operating_country,macro_region,channel_name,fiscal_year,fiscal_week,fiscal_quarter,month,week_start_date,week_end_date,wholesaler_name,wholesaler_tier,country_id.y,primary_channel_id,net_unit_price,list_unit_price,discount_rate,trade_spend_amount,price_realization_pct,revenue_net_of_trade
1475,201431,64,83,OFF-PA-10002787,385,1,2,13,0,6.22,6.5,6.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-332022,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2014,31,3,8,2014-08-04,2014-08-10,WH-United States-Retail-2602,T2,64,1,6.5,6.5,0,0,1,13
1476,201432,64,83,OFF-ST-10003996,387,3,1,16,0,4.18,16,16,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-599749,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,32,3,8,2014-08-11,2014-08-17,WH-United States-Key Accounts-7900,T1,64,3,16,16,0,0,1,16
1477,201434,64,83,OFF-ST-10000025,387,3,6,573,0,34.35,95.5,95.5,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-680181,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-United States-Key Accounts-7900,T1,64,3,95.5,95.5,0,0,1,573
1478,201436,64,83,OFF-AP-10001005,387,3,4,315,0,103.82,78.75,78.75,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-414320,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Key Accounts,2014,36,3,9,2014-09-08,2014-09-14,WH-United States-Key Accounts-7900,T1,64,3,78.75,78.75,0,0,1,315
1479,201436,64,83,OFF-AR-10003732,386,2,1,3,0,0.72,3,3,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-576292,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2014,36,3,9,2014-09-08,2014-09-14,WH-United States-E-Commerce-5538,T3,64,2,3,3,0,0,1,3
1480,201437,64,83,OFF-PA-10004101,385,1,11,71,0,34.21,6.4545,6.4545,1,Premium Hold,Display Allowance,0,0,1,CIG-VAR-789543,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Retail,2014,37,3,9,2014-09-15,2014-09-21,WH-United States-Retail-2602,T2,64,1,6.4545,6.4545,0,0,1,71
1481,201437,64,83,OFF-PA-10002005,385,1,3,19,0,9.33,6.3333,6.3333,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-849927,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2014,37,3,9,2014-09-15,2014-09-21,WH-United States-Retail-2602,T2,64,1,6.3333,6.3333,0,0,1,19
1482,201438,64,83,OFF-PA-10002001,385,1,2,13,0,6.35,6.5,6.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-656613,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2014,38,3,9,2014-09-22,2014-09-28,WH-United States-Retail-2602,T2,64,1,6.5,6.5,0,0,1,13
1483,201439,64,83,OFF-AP-10002191,385,1,2,120,0,33.59,60,60,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-837364,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-United States-Retail-2602,T2,64,1,60,60,0,0,1,120
1484,201439,64,83,OFF-ST-10001325,385,1,3,31,0,8.49,10.3333,10.3333,0,Value Drive,Price Support,0,0,1,CIG-VAR-354287,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-United States-Retail-2602,T2,64,1,10.3333,10.3333,0,0,1,31
1485,201440,64,83,OFF-AP-10001626,387,3,1,4,0,1.01,4,4,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-838656,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Key Accounts,2014,40,4,10,2014-10-06,2014-10-12,WH-United States-Key Accounts-7900,T1,64,3,4,4,0,0,1,4
1486,201440,64,83,OFF-PA-10001838,387,3,2,12,0,5.76,6,6,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-888421,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,40,4,10,2014-10-06,2014-10-12,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
1487,201440,64,83,OFF-PA-10004039,387,3,3,168,0,82.29,56,56,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-857982,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,40,4,10,2014-10-06,2014-10-12,WH-United States-Key Accounts-7900,T1,64,3,56,56,0,0,1,168
1488,201447,64,83,OFF-PA-10001363,385,1,6,74,0,34.63,12.3333,12.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-245500,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-United States-Retail-2602,T2,64,1,12.3333,12.3333,0,0,1,74
1489,201447,64,83,OFF-ST-10003123,385,1,1,33,0,7.99,33,33,1,Value Drive,Price Support,0,0,1,CIG-VAR-445532,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-United States-Retail-2602,T2,64,1,33,33,0,0,1,33
1490,201447,64,83,OFF-FA-10000611,385,1,2,3,0,1.42,1.5,1.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-772536,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-United States-Retail-2602,T2,64,1,1.5,1.5,0,0,1,3
1491,201447,64,83,OFF-ST-10003442,385,1,6,170,0,45.81,28.3333,28.3333,0,Value Drive,Price Support,0,0,1,CIG-VAR-699896,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-United States-Retail-2602,T2,64,1,28.3333,28.3333,0,0,1,170
1492,201447,64,83,OFF-ST-10000563,385,1,3,96,0,9.59,32,32,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-720231,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-United States-Retail-2602,T2,64,1,32,32,0,0,1,96
1493,201450,64,83,OFF-AR-10000799,387,3,3,18,0,5.29,6,6,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-341076,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,50,4,12,2014-12-15,2014-12-21,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,18
1494,201450,64,83,OFF-ST-10000060,387,3,5,325,0,38.99,65,65,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-089532,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2014,50,4,12,2014-12-15,2014-12-21,WH-United States-Key Accounts-7900,T1,64,3,65,65,0,0,1,325
1495,201451,64,83,OFF-ST-10001325,385,1,3,31,0,8.49,10.3333,10.3333,0,Value Drive,Price Support,0,0,1,CIG-VAR-354287,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Retail,2014,51,4,12,2014-12-22,2014-12-28,WH-United States-Retail-2602,T2,64,1,10.3333,10.3333,0,0,1,31
1496,201139,64,83,OFF-ST-10001321,387,3,6,93,0,24.98,15.5,15.5,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-429444,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Key Accounts,2011,39,3,9,2011-09-26,2011-10-02,WH-United States-Key Accounts-7900,T1,64,3,15.5,15.5,0,0,1,93
1497,201148,64,83,OFF-PA-10001800,387,3,4,26,0,12.44,6.5,6.5,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-114383,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2011,48,4,11,2011-11-28,2011-12-04,WH-United States-Key Accounts-7900,T1,64,3,6.5,6.5,0,0,1,26
1498,201148,64,83,OFF-ST-10002344,387,3,6,486,0,9.72,81,81,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-316079,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2011,48,4,11,2011-11-28,2011-12-04,WH-United States-Key Accounts-7900,T1,64,3,81,81,0,0,1,486
1499,201148,64,83,OFF-ST-10000036,387,3,2,198,0,53.35,99,99,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-353953,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2011,48,4,11,2011-11-28,2011-12-04,WH-United States-Key Accounts-7900,T1,64,3,99,99,0,0,1,198
1500,201213,64,83,OFF-ST-10000636,385,1,5,84,0,3.35,16.8,16.8,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-346125,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2012,13,1,3,2012-03-26,2012-04-01,WH-United States-Retail-2602,T2,64,1,16.8,16.8,0,0,1,84
1501,201222,64,83,OFF-AR-10001547,386,2,3,7,0,1.79,2.3333,2.3333,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-544707,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,E-Commerce,2012,22,2,5,2012-05-28,2012-06-03,WH-United States-E-Commerce-5538,T3,64,2,2.3333,2.3333,0,0,1,7
1502,201247,64,83,OFF-AR-10002067,386,2,6,119,0,30.95,19.8333,19.8333,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-037620,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,E-Commerce,2012,47,4,11,2012-11-19,2012-11-25,WH-United States-E-Commerce-5538,T3,64,2,19.8333,19.8333,0,0,1,119
1503,201323,64,83,OFF-PA-10000246,387,3,3,30,0,13.88,10,10,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-401066,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Key Accounts,2013,23,2,6,2013-06-10,2013-06-16,WH-United States-Key Accounts-7900,T1,64,3,10,10,0,0,1,30
1504,201323,64,83,OFF-SU-10002537,387,3,6,61,0,15.96,10.1667,10.1667,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-686751,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2013,23,2,6,2013-06-10,2013-06-16,WH-United States-Key Accounts-7900,T1,64,3,10.1667,10.1667,0,0,1,61
1505,201334,64,83,OFF-PA-10001870,387,3,3,19,0,9.33,6.3333,6.3333,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-176120,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2013,34,3,8,2013-08-26,2013-09-01,WH-United States-Key Accounts-7900,T1,64,3,6.3333,6.3333,0,0,1,19
1506,201350,64,83,OFF-AP-10000252,385,1,3,35,0,12.29,11.6667,11.6667,0,Value Drive,Price Support,0,0,1,CIG-VAR-375857,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Retail,2013,50,4,12,2013-12-16,2013-12-22,WH-United States-Retail-2602,T2,64,1,11.6667,11.6667,0,0,1,35
1507,201350,64,83,OFF-AP-10002082,385,1,3,65,0,22.87,21.6667,21.6667,0,Value Drive,Price Support,0,0,1,CIG-VAR-593114,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Retail,2013,50,4,12,2013-12-16,2013-12-22,WH-United States-Retail-2602,T2,64,1,21.6667,21.6667,0,0,1,65
1508,201350,64,83,OFF-PA-10001125,385,1,4,124,0,55.76,31,31,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-041451,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2013,50,4,12,2013-12-16,2013-12-22,WH-United States-Retail-2602,T2,64,1,31,31,0,0,1,124
1509,201352,64,83,OFF-AR-10001246,387,3,3,9,0,2.56,3,3,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-459976,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,3,3,0,0,1,9
1510,201352,64,83,OFF-AR-10001231,387,3,2,4,0,1.18,2,2,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-182741,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,2,2,0,0,1,4
1511,201352,64,83,OFF-EN-10004773,387,3,2,62,0,30.36,31,31,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-500890,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,31,31,0,0,1,62
1512,201352,64,83,OFF-PA-10001295,387,3,2,38,0,18.21,19,19,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-750535,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,19,19,0,0,1,38
1513,201352,64,83,OFF-PA-10004327,387,3,1,48,0,22.99,48,48,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-908244,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,48,48,0,0,1,48
1514,201352,64,83,OFF-ST-10002743,387,3,2,227,0,2.27,113.5,113.5,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-267913,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,113.5,113.5,0,0,1,227
1515,201352,64,83,OFF-ST-10003470,387,3,4,1118,0,55.9,279.5,279.5,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-911877,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,279.5,279.5,0,0,1,1118
1516,201404,64,83,OFF-ST-10000736,386,2,3,243,0,9.72,81,81,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-196275,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,E-Commerce,2014,4,1,1,2014-01-27,2014-02-02,WH-United States-E-Commerce-5538,T3,64,2,81,81,0,0,1,243
1517,201408,64,83,OFF-FA-10004968,385,1,3,11,0,0.22,3.6667,3.6667,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-550491,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2014,8,1,2,2014-02-24,2014-03-02,WH-United States-Retail-2602,T2,64,1,3.6667,3.6667,0,0,1,11
1518,201409,64,83,OFF-FA-10002701,387,3,5,8,0,0.34,1.6,1.6,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-916650,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,9,1,3,2014-03-03,2014-03-09,WH-United States-Key Accounts-7900,T1,64,3,1.6,1.6,0,0,1,8
1519,201420,64,83,OFF-PA-10003228,387,3,9,440,0,206.89,48.8889,48.8889,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-688572,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,20,2,5,2014-05-19,2014-05-25,WH-United States-Key Accounts-7900,T1,64,3,48.8889,48.8889,0,0,1,440
1520,201420,64,83,OFF-SU-10004498,387,3,5,64,0,1.93,12.8,12.8,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-163695,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2014,20,2,5,2014-05-19,2014-05-25,WH-United States-Key Accounts-7900,T1,64,3,12.8,12.8,0,0,1,64
1521,201421,64,83,OFF-AP-10001563,385,1,2,97,0,28.18,48.5,48.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-293355,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2014,21,2,5,2014-05-26,2014-06-01,WH-United States-Retail-2602,T2,64,1,48.5,48.5,0,0,1,97
1522,201434,64,83,OFF-ST-10000046,386,2,2,323,0,61.39,161.5,161.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-001449,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,E-Commerce,2014,34,3,8,2014-08-25,2014-08-31,WH-United States-E-Commerce-5538,T3,64,2,161.5,161.5,0,0,1,323
1523,201440,64,83,OFF-FA-10002780,386,2,3,9,0,4.11,3,3,0,Value Drive,Price Support,0,0,1,CIG-VAR-783785,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,E-Commerce,2014,40,4,10,2014-10-06,2014-10-12,WH-United States-E-Commerce-5538,T3,64,2,3,3,0,0,1,9
1524,201449,64,83,OFF-ST-10002756,387,3,4,541,0,5.41,135.25,135.25,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-843100,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2014,49,4,12,2014-12-08,2014-12-14,WH-United States-Key Accounts-7900,T1,64,3,135.25,135.25,0,0,1,541
1525,201449,64,83,OFF-PA-10001593,385,1,7,42,0,18.84,6,6,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-271612,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2014,49,4,12,2014-12-08,2014-12-14,WH-United States-Retail-2602,T2,64,1,6,6,0,0,1,42
1526,201452,64,83,OFF-ST-10001097,385,1,6,1004,0,0,167.3333,167.3333,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-275034,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Retail,2014,52,4,12,2014-12-29,2015-01-04,WH-United States-Retail-2602,T2,64,1,167.3333,167.3333,0,0,1,1004
1527,201108,64,83,OFF-AP-10001293,387,3,2,82,0,22.95,41,41,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-523620,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Key Accounts,2011,8,1,2,2011-02-21,2011-02-27,WH-United States-Key Accounts-7900,T1,64,3,41,41,0,0,1,82
1528,201108,64,83,OFF-SU-10000157,387,3,2,239,0,4.77,119.5,119.5,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-680853,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Key Accounts,2011,8,1,2,2011-02-21,2011-02-27,WH-United States-Key Accounts-7900,T1,64,3,119.5,119.5,0,0,1,239
1529,201111,64,83,OFF-AR-10000390,387,3,5,21,0,9.5,4.2,4.2,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-764859,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2011,11,1,3,2011-03-14,2011-03-20,WH-United States-Key Accounts-7900,T1,64,3,4.2,4.2,0,0,1,21
1530,201111,64,83,OFF-ST-10000934,387,3,5,205,0,0,41,41,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-532630,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2011,11,1,3,2011-03-14,2011-03-20,WH-United States-Key Accounts-7900,T1,64,3,41,41,0,0,1,205
1531,201114,64,83,OFF-LA-10002312,387,3,3,44,0,22.2,14.6667,14.6667,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-331461,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2011,14,2,4,2011-04-04,2011-04-10,WH-United States-Key Accounts-7900,T1,64,3,14.6667,14.6667,0,0,1,44
1532,201114,64,83,OFF-ST-10002957,387,3,3,16,0,0,5.3333,5.3333,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-382668,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2011,14,2,4,2011-04-04,2011-04-10,WH-United States-Key Accounts-7900,T1,64,3,5.3333,5.3333,0,0,1,16
1533,201125,64,83,OFF-FA-10000624,385,1,5,18,0,8.95,3.6,3.6,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-902266,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2011,25,2,6,2011-06-20,2011-06-26,WH-United States-Retail-2602,T2,64,1,3.6,3.6,0,0,1,18
1534,201133,64,83,OFF-AR-10003903,385,1,1,41,0,10.65,41,41,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-731680,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Retail,2011,33,3,8,2011-08-15,2011-08-21,WH-United States-Retail-2602,T2,64,1,41,41,0,0,1,41
1535,201133,64,83,OFF-FA-10004854,385,1,2,23,0,10.79,11.5,11.5,0,Value Drive,Price Support,0,0,1,CIG-VAR-756314,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Retail,2011,33,3,8,2011-08-15,2011-08-21,WH-United States-Retail-2602,T2,64,1,11.5,11.5,0,0,1,23
1536,201138,64,83,OFF-ST-10004963,385,1,2,30,0,1.21,15,15,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-541278,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2011,38,3,9,2011-09-19,2011-09-25,WH-United States-Retail-2602,T2,64,1,15,15,0,0,1,30
1537,201138,64,83,OFF-ST-10000943,385,1,3,58,0,16.22,19.3333,19.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-519433,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2011,38,3,9,2011-09-19,2011-09-25,WH-United States-Retail-2602,T2,64,1,19.3333,19.3333,0,0,1,58
1538,201140,64,83,OFF-ST-10002615,386,2,2,310,0,80.63,155,155,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-081384,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,E-Commerce,2011,40,4,10,2011-10-03,2011-10-09,WH-United States-E-Commerce-5538,T3,64,2,155,155,0,0,1,310
1539,201140,64,83,OFF-ST-10000046,385,1,5,808,0,153.47,161.6,161.6,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-001449,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2011,40,4,10,2011-10-03,2011-10-09,WH-United States-Retail-2602,T2,64,1,161.6,161.6,0,0,1,808
1540,201141,64,83,OFF-LA-10002475,385,1,4,29,0,13.74,7.25,7.25,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-820582,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Retail,2011,41,4,10,2011-10-10,2011-10-16,WH-United States-Retail-2602,T2,64,1,7.25,7.25,0,0,1,29
1541,201150,64,83,OFF-ST-10000532,386,2,7,269,0,70.03,38.4286,38.4286,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-250521,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,E-Commerce,2011,50,4,12,2011-12-12,2011-12-18,WH-United States-E-Commerce-5538,T3,64,2,38.4286,38.4286,0,0,1,269
1542,201152,64,83,OFF-LA-10002043,385,1,3,31,0,14.9,10.3333,10.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-614020,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2011,52,4,12,2011-12-26,2012-01-01,WH-United States-Retail-2602,T2,64,1,10.3333,10.3333,0,0,1,31
1543,201213,64,83,OFF-AP-10001947,385,1,4,73,0,21.25,18.25,18.25,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-283302,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2012,13,1,3,2012-03-26,2012-04-01,WH-United States-Retail-2602,T2,64,1,18.25,18.25,0,0,1,73
1544,201222,64,83,OFF-PA-10004101,385,1,5,32,0,15.55,6.4,6.4,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-789543,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Retail,2012,22,2,5,2012-05-28,2012-06-03,WH-United States-Retail-2602,T2,64,1,6.4,6.4,0,0,1,32
1545,201222,64,83,OFF-ST-10001496,385,1,3,541,0,140.55,180.3333,180.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-605422,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2012,22,2,5,2012-05-28,2012-06-03,WH-United States-Retail-2602,T2,64,1,180.3333,180.3333,0,0,1,541
1546,201238,64,83,OFF-ST-10003123,385,1,6,200,0,47.94,33.3333,33.3333,0,Value Drive,Price Support,0,0,1,CIG-VAR-445532,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Retail,2012,38,3,9,2012-09-17,2012-09-23,WH-United States-Retail-2602,T2,64,1,33.3333,33.3333,0,0,1,200
1547,201239,64,83,OFF-LA-10002945,387,3,2,13,0,5.8,6.5,6.5,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-890252,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Key Accounts,2012,39,3,9,2012-09-24,2012-09-30,WH-United States-Key Accounts-7900,T1,64,3,6.5,6.5,0,0,1,13
1548,201241,64,83,OFF-ST-10000934,385,1,2,82,0,0,41,41,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-532630,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2012,41,4,10,2012-10-08,2012-10-14,WH-United States-Retail-2602,T2,64,1,41,41,0,0,1,82
1549,201242,64,83,OFF-PA-10001184,385,1,3,18,0,8.79,6,6,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-935109,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2012,42,4,10,2012-10-15,2012-10-21,WH-United States-Retail-2602,T2,64,1,6,6,0,0,1,18
1550,201248,64,83,OFF-AR-10003251,386,2,5,14,0,5.56,2.8,2.8,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-932037,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,E-Commerce,2012,48,4,11,2012-11-26,2012-12-02,WH-United States-E-Commerce-5538,T3,64,2,2.8,2.8,0,0,1,14
1551,201250,64,83,OFF-AP-10002472,385,1,4,104,0,36.37,26,26,0,Value Drive,Price Support,0,0,1,CIG-VAR-331928,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Retail,2012,50,4,12,2012-12-10,2012-12-16,WH-United States-Retail-2602,T2,64,1,26,26,0,0,1,104
1552,201304,64,83,OFF-PA-10003953,385,1,2,13,0,6.22,6.5,6.5,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-838213,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2013,4,1,1,2013-01-28,2013-02-03,WH-United States-Retail-2602,T2,64,1,6.5,6.5,0,0,1,13
1553,201319,64,83,OFF-PA-10003971,385,1,2,12,0,5.86,6,6,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-480210,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2013,19,2,5,2013-05-13,2013-05-19,WH-United States-Retail-2602,T2,64,1,6,6,0,0,1,12
